index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
33,عدم تحمل لاکتوز وضعیتی در سیستم گوارش است که در آن شخص قادر به هضم لاکتوز، شکر موجود در شیر، نیست. فردی که به عدم تحمل لاکتوز مبتلا است، آنزیم لاکتاز کافی تولید نمی‌کند که برای شکستن لاکتوز لازم است. اگر تعداد بزرگسالان مبتلا به عدم تحمل لاکتوز بیشتر از کودکان باشد، این امر به چه معناست؟,"['تولید لاکتاز با گذشت زمان کاهش می\u200cیابد.', 'هضم غذا لاکتاز را تجزیه می\u200cکند.', 'عدم تحمل لاکتوز یک واکنش آلرژیک است.', 'عدم تحمل لاکتوز مسری است.']",A,اینکه بزرگ‌ترها بیشتر از کودکان به عدم تحمل لاکتوز مبتلا می‌شوند، نشان‌دهنده کاهش تولید آنزیم لاکتاز با افزایش سن است. بسیاری از افراد در سنین بالاتر توانایی هضم لاکتوز را از دست می‌دهند، زیرا بدن‌شان به تدریج لاکتاز کمتری تولید می‌کند.,A,0.9842245578765869,A,0.9997096657752991,True,True,True,True,[0.98422456 0.00758839 0.00460259 0.0035845 ],[9.9970967e-01 1.9108535e-04 3.3205655e-05 6.6037326e-05]
34,چهار ماده در ظرف‌های کوچک قرار می‌گیرند. این مواد سپس از ظرف‌های کوچک به ظرف‌های بزرگ‌تر منتقل می‌شوند. کدام ماده به‌طور کامل ظرف بزرگ‌تر را پر خواهد کرد؟,"['هوا', 'یخ', 'شن', 'آب']",A,آب به عنوان مایع، می‌تواند به طور کامل فضای ظرف بزرگ‌تر را پر کند. سایر مواد مانند یخ و شن جامد هستند و نمی‌توانند به راحتی شکل ظرف را بگیرند. هوا نیز در ظرف پخش می‌شود، اما برای پر کردن کامل ظرف مناسب نیست. بنابراین، آب بهترین گزینه است.,D,0.531457245349884,D,0.9838399291038513,False,False,False,False,[0.04943323 0.41389933 0.00521022 0.53145725],[1.56863574e-02 3.57557641e-04 1.16081974e-04 9.83839929e-01]
35,کدام یک از اجسام آسمانی زیر بیشترین چگالی را دارد؟,"['یک سیاره', 'یک شهاب\u200cواره', 'یک سحابی', 'یک ستاره نوترونی']",D,ستاره‌های نوترونی چگالی بسیار بالایی دارند؛ به طوری که یک قاشق چای‌خوری از ماده آن‌ها به اندازه یک کوه سنگین است. این چگالی ناشی از فشردگی شدید در اثر انفجار سوپرنووا و فروپاشی هسته‌ای ستاره‌های بزرگ است. در مقایسه با سیارات، شهاب‌واره‌ها و سحابی‌ها، ستاره‌های نوترونی بالاترین چگالی را دارند.,D,0.889293909072876,D,0.8921734094619751,True,True,True,True,[0.04997493 0.05662902 0.00410219 0.8892939 ],[0.09477191 0.01131889 0.00173581 0.8921734 ]
36,جنگل‌های بارانی گونه‌های درختی بیشتری نسبت به هر بیوم دیگری دارند. با این حال، دانشمندان متوجه شده‌اند که خاک سطح جنگل نسبتاً فقیر از مواد مغذی است. چه چیزی احتمالاً می‌تواند دلیل این مسئله باشد؟,"['عدم فرسایش دسترسی به مواد معدنی را کاهش می\u200cدهد.', 'مواد مغذی به\u200cوسیله\u200cی حیات گیاهی مصرف می\u200cشوند.', 'سطح جنگل به اندازه کافی نور خورشید دریافت نمی\u200cکند.', 'حیوانات مواد مغذی را می\u200cخورند.']",B,در جنگل‌های بارانی، تنوع بالای درختان باعث مصرف زیاد مواد مغذی خاک توسط گیاهان می‌شود. این مصرف مداوم، غلظت مواد مغذی را کاهش می‌دهد و به همین دلیل خاک این جنگل‌ها معمولاً فقیر است.,B,0.9262003898620605,B,0.9851133823394775,True,True,True,True,[0.06683215 0.9262004  0.00491754 0.00204994],[1.3942535e-02 9.8511338e-01 8.1155286e-04 1.3248235e-04]
37,کدام یک از این ویژگی‌ها در انسان‌ها ارثی نیست؟,"['قد', 'رنگ مو', 'رنگ پوست', 'هوش']",D,هوش ویژگی پیچیده‌ای است که تحت تأثیر عوامل ژنتیکی و محیطی قرار دارد. بر خلاف قد، رنگ مو و رنگ پوست که بیشتر ارثی هستند، هوش نمی‌تواند به عنوان یک ویژگی خالص ارثی در نظر گرفته شود، زیرا تأثیرات محیطی و تجربیات زندگی نیز در آن مؤثرند.,A,0.5928718447685242,D,0.8125994801521301,False,True,True,True,[0.59287184 0.11765902 0.07136381 0.21810538],[1.8060857e-01 6.1800852e-03 6.1191129e-04 8.1259948e-01]
38,لکه‌های آب روی پیاده‌رو به سرعت در حال تبخیر هستند. علت عمده تبخیر این لکه‌ها چیست؟,"['حرارت', 'ابرها', 'هوا', 'آب']",A,تبخیر به شدت تحت تأثیر دماست. در حرارت بالا، مولکول‌های آب انرژی بیشتری می‌گیرند و سریع‌تر به بخار تبدیل می‌شوند. بنابراین، گرما عامل اصلی تبخیر سریع لکه‌های آب است.,A,0.9826138615608215,A,0.9992148876190186,True,True,True,True,[0.98261386 0.00976582 0.00169704 0.00592327],[9.9921489e-01 3.0579907e-04 1.5376542e-04 3.2552143e-04]
39,یک مهندس زمان لازم برای حرکت صدا از طریق نمونه‌های مختلف مواد را اندازه‌گیری کرد. تمام نمونه‌ها از نظر شکل و اندازه یکسان بودند. اندازه‌گیری‌ها با استفاده از امواج اولتراسونیک با فرکانس ۵ مگاهرتز انجام شد. مهندس احتمالاً سعی در پاسخ به کدام سؤال داشت؟,"['در کدام ماده صدا سریع\u200cتر حرکت می\u200cکند؟', 'در کدام ماده صدا دورتر می\u200cرود؟', 'آیا فرکانس بر مسافت حرکت صدا تأثیر می\u200cگذارد؟', 'آیا شکل محیط بر سرعت صدا تأثیر می\u200cگذارد؟']",A,مهندس احتمالاً در حال بررسی این بود که در کدام ماده صدا سریع‌تر حرکت می‌کند، زیرا زمان سفر صدا را در مواد مشابه اندازه‌گیری کرده است. با توجه به یکسان بودن شکل و اندازه نمونه‌ها، هدف اصلی تعیین سرعت انتقال صدا در مواد مختلف بوده است.,A,0.8877829909324646,A,0.9960229396820068,True,True,True,True,[0.887783   0.01266354 0.00598183 0.09357163],[9.9602294e-01 6.2545453e-04 2.1830511e-03 1.1685030e-03]
40,کدامیک از موارد زیر شامل واحدهای متریک اندازه‌گیری نیست؟,"['گ، کیلوگرم، سانتی\u200cگرم', 'دسی\u200cلیتر، لیتر، میلی\u200cلیتر', 'پا، یارد، مایل', 'نیوتن، ژول، وات']",C,گزینه C شامل واحدهای غیر متریک است. فوت، یارد و مایل از سیستم اندازه‌گیری امپریال هستند، در حالی که گزینه‌های دیگر شامل واحدهای متریک مانند گرم و لیتر می‌باشند.,A,0.37268131971359253,C,0.663302481174469,False,True,True,True,[0.37268132 0.19792955 0.05670777 0.37268132],[0.08976823 0.16770913 0.6633025  0.07922018]
41,چرخه زندگی شب پره چگونه با حشرات دیگر که دگرگونی ناقص را طی می‌کنند، متفاوت است؟,"['یک پیله ایجاد می\u200cکند.', 'به یک بزرگسال تبدیل می\u200cشود.', 'تخم می\u200cگذارد.', 'برگ\u200cها می\u200cخورد.']",A,چرخه زندگی پروانه‌ها شامل مرحله پیله‌سازی است که در آن به شکل شفیره درمی‌آیند. اما حشرات با دگردیسی ناقص مستقیماً به بزرگسال تبدیل می‌شوند و این مرحله را ندارند. بنابراین، گزینه A که به ساخت پیله اشاره دارد، تفاوت اصلی را نشان می‌دهد.,B,0.4627525508403778,A,0.8612200617790222,False,True,True,True,[0.28067362 0.46275255 0.21858883 0.03798504],[0.86122006 0.13258928 0.00506134 0.00112934]
42,مکیدگی زیستی آلودگی‌ها در کجا بیشترین احتمال وجود را دارد؟,"['در یک دلتای رودخانه', 'در یک اقیانوس آزاد', 'در یک ناحیه جزر و مدی', 'در یک چشمه حرارتی زیرآبی']",A,تجمع زیستی آلودگی‌ها در مناطق با تنوع زیستی بالا و زنجیره‌های غذایی پیچیده بیشتر رخ می‌دهد. در دلتای رودخانه، به دلیل وجود اکوسیستم‌های متنوع و تجمع مواد مغذی، آلودگی‌ها به راحتی در زنجیره غذایی انباشته می‌شوند و اثرات منفی بیشتری بر موجودات زنده دارند. بنابراین، احتمال مکیدگی زیستی آلودگی‌ها در دلتای رودخانه بیشتر است.,A,0.44640272855758667,A,0.9979965090751648,True,True,True,True,[0.44640273 0.14606242 0.39394903 0.01358592],[9.9799651e-01 1.3410395e-03 3.7239323e-04 2.9002014e-04]
43,نیروی جاذبه‌ای که توسط یک جسم وارد می‌شود به چه چیزی بستگی دارد؟,"['حجم.', 'وزن.', 'جرم.', 'اندازه.']",C,نیروی جاذبه‌ای که یک جسم بر جسم دیگر وارد می‌کند به جرم آن جسم بستگی دارد. با افزایش جرم، نیروی جاذبه نیز افزایش می‌یابد. بنابراین، پاسخ صحیح گزینه‌ی جرم است.,B,0.49250707030296326,C,0.9829353094100952,False,True,True,True,[0.00702524 0.49250707 0.49250707 0.00796064],[0.00956137 0.00398577 0.9829353  0.00351743]
44,درختان احتمالاً چگونه محیطی را که در آن قرار دارند تغییر می‌دهند؟,"['آزاد کردن نیتروژن در خاک.', 'رقابت با گونه\u200cهای غیر بومی.', 'افزودن دی\u200cاکسید کربن به جو.', 'برداشت آب از خاک و بازگرداندن آن به جو.']",D,درختان با جذب آب از خاک و بازگرداندن آن به جو از طریق تبخیر، رطوبت محیط را تغییر می‌دهند. این فرآیند بر رطوبت خاک، دما و الگوهای آب و هوایی تأثیر می‌گذارد. بنابراین، گزینه D بهترین توصیف را از تغییرات محیطی ناشی از درختان ارائه می‌دهد.,A,0.6605489253997803,D,0.8394050002098083,False,True,True,True,[0.6605489  0.04222748 0.05422116 0.24300237],[0.02849934 0.00437051 0.12772517 0.839405  ]
45,مدت زمان لازم برای چرخش زمین حول محور خود به میزان هفت بار چقدر است؟,"['یک روز', 'یک هفته', 'یک ماه', 'یک سال']",B,زمین هر ۲۴ ساعت یک بار می‌چرخد؛ بنابراین برای هفت چرخش به ۷ روز یا یک هفته نیاز داریم.,A,0.645486056804657,B,0.9920856356620789,False,True,True,True,[0.64548606 0.04158818 0.00562835 0.3072974 ],[3.5920234e-03 9.9208564e-01 2.5219962e-04 4.0702960e-03]
