index,question,options,gold,masked_explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
49,در موجودات زنده، مواد کوچکتر به هم متصل می‌شوند تا مواد بزرگتر را تشکیل دهند. کدام یک از موارد زیر به طور صحیح یک ماده بزرگتر را که با پیوند مواد کوچکتر تشکیل شده است، توصیف می‌کند؟,"['نوکلئوتیدها به هم متصل می\u200cشوند تا دی\u200cان\u200cای را تشکیل دهند.', 'اسیدهای آمینه به هم متصل می\u200cشوند تا دی\u200cان\u200cای را تشکیل دهند.', 'پروتئین\u200cها به هم متصل می\u200cشوند تا نوکلئوتیدها را تشکیل دهند.', 'اسیدهای نوکلئیک به هم متصل می\u200cشوند تا پروتئین\u200cها را تشکیل دهند.']",A,نوکلئوتیدها دی ان ای,C,0.9044555425643921,C,0.3689292371273041,False,False,False,False,[0.07380848 0.01476263 0.90445554 0.00697337],[0.36892924 0.01282286 0.60826147 0.00998646]
50,دانشمندانی که با نتایج یک آزمایش مخالف هستند باید,"['آزمایش را تغییر دهند.', 'نظرات خود را نزد خود نگه دارند.', 'ببینند سایر دانشمندان در مورد نتایج چه فکر می\u200cکنند.', 'آزمایش را چندین بار تکرار کنند و نتایج را مقایسه کنند.']",D,آزمایش را چندین بار تکرار کنند,B,0.38027387857437134,D,0.9587903022766113,False,True,True,True,[0.23064777 0.38027388 0.38027388 0.00880453],[0.0370314  0.00208917 0.00208917 0.9587903 ]
51,مالیدن کاغذ سنباده به یک تکه چوب چه دو نوع انرژی تولید می‌کند؟,"['حرارت و نور', 'صدا و حرارت', 'نور و برق', 'برق و صدا']",B,اصطکاک تولید حرارت و صدا می‌کند,A,0.32545506954193115,B,0.6908960342407227,False,True,True,True,[0.32545507 0.2236818  0.19739848 0.25346467],[0.0205398  0.69089603 0.03439769 0.25416645]
52,یک دانش‌آموز به‌طور تصادفی یک لوله آزمایش را می‌اندازد که هنگام برخورد با زمین می‌شکند. بهترین روش برای جمع‌آوری شیشه‌های شکسته چیست؟,"['قطعات را با یک حوله کاغذی بردارید', 'از کیت نشت مواد شیمیایی استفاده کنید', 'از خاک\u200cانداز و جارو استفاده کنید', 'قطعات را با دست بردارید']",C,استفاده از خاک‌انداز و جارو,A,0.8815885782241821,C,0.9826923608779907,False,True,True,True,[0.8815886  0.0440635  0.0440635  0.03028437],[1.5821818e-02 1.2987339e-03 9.8269236e-01 1.8710036e-04]
53,یک دانشمند چندین گیاه مختلف را در یک ظرف مهر و موم شده قرار داد. او هر ساعت وضعیت اکسیژن در ظرف را بررسی کرد تا ببیند آیا تغییری کرده است. اکسیژن در ظرف چگونه احتمالاً تغییر کرده است؟,"['مقدار اکسیژن افزایش یافته است.', 'مقدار اکسیژن کاهش یافته است.', 'اکسیژن به آب تبدیل شده است.', 'اکسیژن به دی\u200cاکسید کربن تبدیل شده است.']",A,اکسیژن کاهش می‌یابد.,B,0.8240015506744385,B,0.016014428809285164,False,False,False,False,[0.12587208 0.82400155 0.04086468 0.00926173],[1.6014429e-02 9.8306733e-01 7.0362486e-04 2.1459347e-04]
54,بر اساس موقعیت‌هایشان در جدول تناوبی، کدام عنصر خواص شیمیایی مشابه‌تری با کلسیم (Ca) دارد؟,"['بریلیوم، Be', 'پتاسیم، K', 'تیوان، Ti', 'یتیریوم، Y']",A,هم گروه کلسیم,A,0.907688558101654,A,0.9213292598724365,True,True,True,True,[0.90768856 0.05768758 0.00374592 0.03087794],[0.92132926 0.06648067 0.00424997 0.00793998]
55,کدام نتیجه بهتر توسط حلقه رشد درخت که بسیار باریک‌تر از سایر حلقه‌های رشد است، حمایت می‌شود؟,"['محصولات در آن سال به خوبی رشد کردند.', 'یک سال به طور غیرمعمولی خشک بود.', 'درخت در زمان بسیار گذشته\u200cای کاشته شده است.', 'این منطقه قبلاً درختان بیشتری داشته است.']",B,سال غیرمعمولی خشک و کم‌بارش بود.,A,0.6207834482192993,B,0.5848984718322754,False,True,True,True,[0.62078345 0.29323733 0.03502221 0.05095701],[0.3519981  0.5848985  0.04763776 0.01546572]
56,کدام گزاره یک مشاهده است؟,"['گیاه دارای گل است.', 'گیاه بسیار زیبا است.', 'گیاه توت خواهد رویید.', 'گیاه ممکن است سمی باشد.']",A,از طریق حواس قابل تأیید است,A,0.5532095432281494,A,0.6730998158454895,True,True,True,True,[0.55320954 0.03120995 0.380215   0.0353655 ],[0.6730998  0.07150062 0.15136681 0.10403279]
57,یک دانشمند در تلاش برای مدلسازی علت سال‌های سیاره‌ای از چه چیزی استفاده می‌کند؟,"['جرم سیاره', 'رنگ سیاره', 'دما درون هسته یک سیاره', 'فاصله یک سیاره از خورشید']",D,فاصله سیاره از خورشید موثر است.,A,0.6405825614929199,D,0.7950069308280945,False,True,True,True,[0.64058256 0.01518322 0.16070423 0.18352999],[0.20100923 0.0029124  0.00107141 0.79500693]
58,کدامیک از این موارد به احتمال زیاد کیفیت هوا را در شهرهای بزرگ تگزاس بهبود می‌بخشد؟,"['محدود کردن تعداد خودروها در جاده\u200cها', 'استفاده از بخاری\u200cهای چوبی برای گرمایش خانه', 'الزام خودروهای بزرگ به استفاده از سوخت دیزل', 'نگهداری فیلترها در ساختمان\u200cهای بزرگ']",A,کاهش تعداد خودروها، کاهش آلودگی هوا را به دنبال دارد.,A,0.9872543215751648,A,0.9988226294517517,True,True,True,True,[9.8725432e-01 8.5581224e-03 6.1994826e-04 3.5675562e-03],[9.9882263e-01 9.0460334e-04 5.7829355e-05 2.1486213e-04]
59,کدام اصطلاح بهترین توصیف کننده چرخه زندگی حشره‌ای است که به مرحله بالغ می‌رسد بدون اینکه در مرحله پیوپای باشد؟,"['دگردیسی ناقص', 'دگردیسی کامل', 'تناوب نسل\u200cها', 'جهش خود به خودی']",A,بدون مرحله شفیره است,A,0.5212407112121582,B,0.3445790112018585,True,False,False,False,[0.5212407  0.4599933  0.00308733 0.01567874],[0.344579   0.6437583  0.00343133 0.00823134]
60,در کدام گروه طبقه‌بندی، جاندارانی یافت می‌شوند که ویژگی ذخیره ماده‌ ژنتیکی را در یک حلقه‌ واحد از DNA به اشتراک می‌گذارند؟,"['الف) باکتری\u200cها', 'ب) قارچ\u200cها', 'ج) گیاهان', 'د) جانوران']",A,ذخیره‌کننده DNA حلقوی,A,0.618709921836853,A,0.9782595634460449,True,True,True,True,[0.6187099  0.2008657  0.02398999 0.15643437],[0.97825956 0.01384553 0.00212328 0.00577168]
61,فرانکلین می‌خواهد بداند که چقدر سریع مسافت‌های مختلف را می‌دود. او از یک کرنومتر برای اندازه‌گیری زمان لازم برای اتمام یک مسابقه ۵۰ متری، ۱۰۰ متری و ۲۰۰ متری استفاده می‌کند. چگونه می‌تواند سرعت خود را برای هر مسابقه محاسبه کند؟,"['مسافت\u200cها و زمان\u200cها را جمع کند.', 'مسافت\u200cها را بر زمان\u200cها تقسیم کند.', 'مسافت\u200cها را در زمان\u200cها ضرب کند.', 'مسافت\u200cها را از زمان\u200cها کم کند.']",B,مسافت را بر زمان تقسیم کند,B,0.9879938364028931,B,0.9801408648490906,True,True,True,False,[1.1115847e-02 9.8799384e-01 1.7967094e-04 7.1061234e-04],[1.8092705e-02 9.8014086e-01 6.7994645e-04 1.0865513e-03]
62,برخی از حیوانات بسیار نادر هستند. به عنوان مثال، تعداد بسیار کمی از ببرهای سیبری وجود دارد. اگر تنها ببرهای سیبری باقی‌مانده مؤنث باشند، چه اتفاقی احتمالاً خواهد افتاد؟,"['الف) مؤنث\u200cها یک نوع حیوان نر دیگر را برای جفت\u200cگیری پیدا خواهند کرد و ببرهای سیبری بیشتری تولید خواهند کرد.', 'ب) مؤنث\u200cها با یکدیگر جفت\u200cگیری خواهند کرد و ببرهای سیبری بیشتری تولید خواهند کرد.', 'ج) مؤنث\u200cها تنها قادر به تولید ببرهای سیبری مؤنث خواهند بود.', 'د) مؤنث\u200cها قادر به تولید ببرهای سیبری بیشتری نخواهند بود و منقرض خواهند شد.']",D,بدون جفت نر، نسل منقرض می‌شود,C,0.7512277960777283,C,0.02722017467021942,False,False,False,False,[0.11565541 0.01746136 0.7512278  0.11565541],[0.0652978  0.00607364 0.9014084  0.02722017]
63,کدام یک از موارد زیر نمونه‌ای از آب مایع است؟,"['زمستان', 'یخ', 'باران', 'بخار']",C,آب به صورت قطرات ریز,C,0.9177006483078003,C,0.8809670805931091,True,True,True,False,[0.07518248 0.00553197 0.91770065 0.00158493],[0.10439771 0.01246853 0.8809671  0.00216671]
64,باران اسیدی pH زیر ۵.۶ دارد. این باران می‌تواند به خاک، دریاچه‌ها، محصولات کشاورزی و ساختمان‌ها آسیب برساند. باران اسیدی به‌جز موارد زیر ناشی از چیست؟,"['انتشارات صنعتی از کارخانه\u200cها.', 'زغالی که برای تولید گرما و انرژی سوزانده می\u200cشود.', 'گازهای خروجی خودروها.', 'مراکز تولید برق هسته\u200cای که تابش تولید می\u200cکنند.']",D,"<answer>[MASK]</answer>
<concise_explanation>
تولید برق هسته‌ای عامل نیست.",A,0.6134499311447144,A,0.021657776087522507,False,False,False,False,[0.61344993 0.3283561  0.03952412 0.01866987],[0.920912   0.0519543  0.00547594 0.02165778]
65,در بیشتر ایام سال، هوای بوستون، ماساچوست، حاوی مقدار زیادی رطوبت است. کدامیک از موارد زیر بهترین توضیح را برای وجود مقدار زیاد رطوبت در هوا ارائه می‌دهد؟,"['A) بوستون نزدیک به یک اقیانوس است.', 'B) بوستون در ارتفاع پایینی قرار دارد.', 'C) بوستون در نزدیکی کوه\u200cهای زیادی قرار دارد.', 'D) بوستون در شمال استوا واقع شده است.']",A,نزدیکی به اقیانوس,A,0.6586921811103821,A,0.9968106150627136,True,True,True,True,[0.6586922  0.31053704 0.00827553 0.02249523],[9.9681062e-01 1.7148515e-03 5.5673072e-04 9.1789383e-04]
66,یک ستاره‌شناس در حال بررسی دو ستاره است که هر دو در فاصله یکسانی از زمین قرار دارند. ستاره X روشن‌تر از ستاره Y به نظر می‌رسد. کدام جمله بهترین توضیح را برای این مشاهده ارائه می‌دهد؟,"['ستاره X بزرگتر از ستاره Y است.', 'ستاره Y بزرگتر از ستاره X است.', 'ستاره X نور خورشید را بهتر از ستاره Y بازتاب می\u200cکند.', 'ستاره Y نور خورشید را بهتر از ستاره X بازتاب می\u200cکند.']",A,اندازه بزرگتر ستاره باعث روشنایی بیشتر می‌شود.,A,0.43713998794555664,A,0.95347660779953,True,True,True,True,[0.43714    0.01519366 0.43714    0.1105263 ],[0.9534766  0.00209389 0.0420568  0.00237268]
67,چه سازگاری در اکوسیستم‌های جزر و مدی ضروری است ولی در اکوسیستم‌های مرجانی مورد نیاز نیست؟,"['توانایی زندگی در آب\u200cنمک', 'توانایی استفاده از اکسیژن در تنفس', 'توانایی سازگاری با دوره\u200cهای خشک روزانه', 'توانایی ترکیب با محیط اطراف']",C,سازگاری با دوره‌های خشک روزانه ضروریست.,C,0.4118437170982361,C,0.9887024164199829,True,True,True,True,[0.32074422 0.13370608 0.41184372 0.13370608],[9.7880187e-03 1.3246642e-03 9.8870242e-01 1.8496456e-04]
68,چرا مناطق وسط یک قاره بزرگ به طور کلی تفاوت‌های دمایی بیشتری نسبت به مناطق نزدیک به سواحل دارند؟,"['به طور کلی در نزدیکی اقیانوس\u200cها ابرهای بیشتری وجود دارد.', 'مناطق محصور در خشکی معمولاً در ارتفاع کمتری نسبت به مناطق ساحلی قرار دارند.', 'خطوط ساحلی معمولاً توسط کوه\u200cها احاطه شده\u200cاند که توده\u200cهای هوایی را مسدود می\u200cکنند.', 'اقیانوس\u200cها به آرامی دما را تغییر می\u200cدهند و دمای زمین\u200cهای نزدیک را تنظیم می\u200cکنند.']",D,اقیانوس‌ها دما را به آرامی تغییر می‌دهند,B,0.9156438708305359,D,0.4262555241584778,False,True,True,True,[0.03999555 0.9156439  0.03529595 0.00906475],[0.19978194 0.290681   0.08328151 0.42625552]
